fecha_venta,producto_id,categoria_producto,cantidad_vendida,precio_venta_unitario,cliente_id,canal_venta
2025-05-09,P10,hilo,281,26.89,C77,online
2025-05-12,P13,encaje,138,26.27,C34,tienda física
2023-07-05,P12,cierres,219,13.6,C107,distribuidor
2024-04-26,P3,tela,260,8.91,C103,online
2024-03-07,P11,cierres,188,22.37,C72,online
2024-09-06,P14,encaje,271,29.74,C50,online
2024-07-28,P3,tela,162,8.46,C2,tienda física
2025-02-21,P1,tela,154,0.89,C176,distribuidor
2023-08-31,P6,botón,66,4.48,C84,online
2023-12-03,P11,cierres,263,20.95,C133,tienda física
2024-06-13,P13,encaje,78,21.48,C163,distribuidor
2023-09-15,P11,cierres,197,16.34,C183,tienda física
2024-05-08,P12,cierres,81,14.52,C74,distribuidor
2024-02-02,P3,tela,292,21.7,C113,distribuidor
2023-10-04,P3,tela,140,2.09,C130,tienda física
2023-08-17,P2,tela,28,9.34,C138,online
2023-12-14,P1,tela,27,1.62,C116,distribuidor
2024-02-26,P9,hilo,109,24.64,C21,distribuidor
2025-04-19,P3,tela,77,22.88,C179,tienda física
2024-10-18,P7,botón,244,14.76,C175,distribuidor
2024-09-13,P6,botón,96,18.26,C96,distribuidor
2024-08-31,P9,hilo,172,26.35,C101,online
2024-10-22,P9,hilo,44,16.11,C113,online
2025-02-21,P10,hilo,268,22.36,C126,tienda física
2024-08-12,P6,botón,219,9.08,C80,distribuidor
2023-11-20,P14,encaje,55,0.72,C57,tienda física
2025-04-16,P14,encaje,273,18.18,C42,online
2025-05-30,P5,botón,247,18.82,C102,tienda física
2025-04-13,P6,botón,14,26.66,C66,online
2024-07-07,P11,cierres,13,10.53,C45,distribuidor
2024-05-05,P10,hilo,99,19.8,C111,online
2023-11-03,P6,botón,17,3.29,C29,distribuidor
2023-11-16,P6,botón,250,13.88,C93,distribuidor
2023-09-25,P7,botón,283,11.38,C43,tienda física
2025-02-11,P12,cierres,70,7.02,C70,distribuidor
2023-10-12,P7,botón,87,17.71,C173,online
2025-04-05,P8,hilo,93,29.7,C168,distribuidor
2023-09-17,P7,botón,32,23.12,C199,online
2024-09-10,P13,encaje,142,7.42,C137,online
2023-12-12,P13,encaje,16,16.82,C80,distribuidor
2023-06-22,P3,tela,235,7.22,C39,tienda física
2023-08-26,P7,botón,294,25.89,C78,tienda física
2024-05-21,P3,tela,257,2.54,C90,distribuidor
2024-08-21,P6,botón,7,7.67,C176,tienda física
2025-02-20,P14,encaje,276,22.8,C150,tienda física
2024-12-29,P6,botón,19,17.96,C137,online
2024-12-13,P2,tela,1,17.35,C96,distribuidor
2024-02-01,P2,tela,94,19.46,C188,online
2025-03-27,P6,botón,27,12.32,C26,online
2023-08-30,P4,tela,250,24.94,C190,distribuidor
2023-09-06,P4,tela,113,20.61,C63,distribuidor
2023-12-27,P11,cierres,209,9.33,C78,online
2025-04-25,P7,botón,166,9.95,C4,online
2023-06-15,P3,tela,56,23.65,C101,tienda física
2025-03-25,P9,hilo,128,21.03,C68,distribuidor
2023-09-23,P13,encaje,176,7.67,C30,distribuidor
2023-08-09,P3,tela,155,5.45,C10,online
2024-09-11,P2,tela,91,14.58,C76,distribuidor
2024-07-07,P2,tela,209,15.02,C77,tienda física
2025-01-14,P10,hilo,204,8.16,C34,online
2023-10-21,P1,tela,252,13.95,C4,tienda física
2024-12-01,P5,botón,274,16.44,C165,distribuidor
2025-05-25,P3,tela,2,18.82,C118,tienda física
2024-04-01,P2,tela,46,27.96,C50,tienda física
2025-05-30,P14,encaje,80,14.79,C145,online
2024-10-10,P2,tela,17,6.32,C36,tienda física
2024-05-12,P10,hilo,16,8.53,C79,distribuidor
2024-03-27,P12,cierres,243,10.02,C200,distribuidor
2025-03-28,P1,tela,284,13.64,C153,tienda física
2024-02-29,P5,botón,77,6.85,C10,online
2024-05-20,P10,hilo,256,23.85,C128,online
2024-06-12,P10,hilo,125,12.04,C10,tienda física
2025-04-02,P11,cierres,132,4.47,C160,tienda física
2024-06-13,P8,hilo,273,22.6,C128,tienda física
2025-03-14,P3,tela,15,29.53,C51,online
2024-01-01,P11,cierres,45,8.87,C15,distribuidor
2023-07-24,P1,tela,115,21.1,C5,online
2023-08-03,P4,tela,192,10.04,C143,online
2024-06-26,P14,encaje,239,27.24,C124,tienda física
2023-08-23,P14,encaje,263,9.26,C170,distribuidor
2023-10-06,P14,encaje,217,28.79,C146,online
2023-12-09,P12,cierres,76,29.71,C186,tienda física
2023-06-15,P10,hilo,208,6.14,C136,online
2025-05-02,P14,encaje,121,1.75,C142,distribuidor
2024-10-14,P4,tela,105,26.21,C25,online
2025-01-03,P11,cierres,150,22.33,C73,tienda física
2023-09-30,P6,botón,211,24.93,C34,distribuidor
2023-09-01,P10,hilo,174,0.3,C108,online
2025-02-03,P10,hilo,98,7.22,C87,distribuidor
2025-04-10,P6,botón,162,20.1,C119,distribuidor
2024-10-27,P10,hilo,291,11.3,C107,online
2024-11-03,P3,tela,290,5.22,C121,online
2025-02-19,P11,cierres,250,0.79,C138,distribuidor
2023-11-04,P4,tela,57,10.44,C144,tienda física
2023-07-01,P7,botón,38,4.64,C161,tienda física
2024-04-23,P12,cierres,278,23.02,C83,online
2024-01-26,P13,encaje,151,9.47,C113,online
2023-12-11,P10,hilo,180,0.5,C90,online
2025-04-13,P8,hilo,20,8.23,C135,tienda física
2025-03-02,P5,botón,4,11.61,C180,online
2024-01-27,P11,cierres,35,12.02,C22,online
2024-11-21,P9,hilo,41,12.94,C171,distribuidor
2024-01-31,P6,botón,59,22.89,C143,distribuidor
2025-05-02,P10,hilo,59,21.91,C199,tienda física
2024-01-20,P14,encaje,140,25.68,C3,distribuidor
2025-01-18,P11,cierres,249,0.3,C84,distribuidor
2024-11-30,P7,botón,42,2.75,C44,tienda física
2024-06-21,P1,tela,38,19.32,C76,online
2023-12-05,P14,encaje,281,17.39,C101,distribuidor
2024-12-29,P1,tela,82,28.99,C7,tienda física
2024-10-14,P3,tela,190,11.91,C122,online
2024-09-14,P2,tela,288,4.49,C8,online
2025-05-29,P12,cierres,144,1.47,C124,tienda física
2024-06-18,P7,botón,24,28.47,C37,tienda física
2025-01-26,P6,botón,201,20.7,C12,tienda física
2025-05-09,P1,tela,281,23.3,C115,online
2023-06-28,P10,hilo,236,8.82,C109,online
2024-03-04,P14,encaje,286,11.54,C80,online
2024-03-04,P5,botón,237,10.5,C161,online
2025-01-08,P6,botón,150,5.11,C125,distribuidor
2024-11-01,P4,tela,35,21.64,C128,distribuidor
2024-02-08,P3,tela,151,3.86,C133,distribuidor
2024-03-22,P12,cierres,4,11.85,C1,tienda física
2025-05-17,P3,tela,209,1.19,C127,online
2023-08-19,P3,tela,159,27.77,C26,online
2024-12-05,P8,hilo,138,9.47,C83,tienda física
2024-09-05,P13,encaje,48,3.79,C182,online
2024-01-06,P1,tela,254,9.17,C67,tienda física
2024-04-03,P12,cierres,196,24.24,C36,online
2024-05-19,P12,cierres,242,16.49,C48,distribuidor
2024-05-18,P9,hilo,280,17.59,C192,online
2024-06-10,P8,hilo,280,21.23,C182,tienda física
2024-01-03,P11,cierres,67,25.11,C124,tienda física
2024-01-30,P5,botón,54,6.58,C81,online
2023-06-30,P5,botón,27,21.13,C99,online
2024-02-22,P5,botón,130,27.99,C75,distribuidor
2025-02-01,P9,hilo,122,22.1,C136,tienda física
2024-08-19,P6,botón,48,2.81,C56,tienda física
2024-04-25,P5,botón,283,10.21,C175,online
2024-08-04,P4,tela,187,3.21,C200,distribuidor
2023-07-29,P11,cierres,112,1.35,C92,online
2023-12-30,P2,tela,154,23.92,C9,distribuidor
2024-07-24,P2,tela,50,15.43,C178,online
2024-07-08,P1,tela,127,3.67,C200,distribuidor
2024-08-17,P3,tela,128,24.75,C70,distribuidor
2025-01-03,P14,encaje,163,2.82,C135,online
2025-01-01,P2,tela,6,13.38,C159,distribuidor
2023-10-31,P1,tela,262,17.83,C144,online
2024-12-30,P14,encaje,124,3.29,C166,tienda física
2024-12-28,P11,cierres,24,23.39,C102,distribuidor
2024-08-23,P4,tela,152,21.37,C44,tienda física
2025-03-20,P13,encaje,39,24.4,C178,online
2023-10-11,P5,botón,218,26.53,C163,tienda física
2023-11-06,P5,botón,243,24.33,C126,tienda física
2023-06-28,P2,tela,123,25.92,C23,distribuidor
2025-03-09,P1,tela,279,11.62,C46,online
2024-01-31,P11,cierres,43,22.36,C160,distribuidor
2024-12-04,P12,cierres,190,23.25,C28,online
2023-08-04,P12,cierres,185,27.04,C29,online
2024-06-06,P2,tela,91,28.75,C165,online
2024-07-27,P10,hilo,80,7.6,C66,tienda física
2024-04-01,P1,tela,96,12.77,C99,online
2024-08-26,P12,cierres,135,2.1,C77,distribuidor
2024-12-03,P11,cierres,150,3.21,C196,distribuidor
2025-02-28,P2,tela,49,0.66,C118,tienda física
2024-12-09,P9,hilo,169,25.29,C174,online
2024-03-09,P9,hilo,34,26.12,C11,distribuidor
2023-11-17,P4,tela,70,2.43,C164,tienda física
2024-11-28,P6,botón,21,24.5,C101,tienda física
2025-03-07,P9,hilo,129,26.97,C113,online
2024-09-24,P4,tela,2,19.87,C17,tienda física
2025-03-27,P2,tela,279,5.15,C106,distribuidor
2025-02-07,P13,encaje,108,11.0,C70,online
2025-02-15,P4,tela,106,26.1,C126,online
2024-04-19,P9,hilo,186,18.98,C111,tienda física
2024-07-07,P10,hilo,299,9.85,C195,distribuidor
2024-01-24,P10,hilo,41,18.38,C189,tienda física
2024-03-11,P3,tela,7,4.45,C125,distribuidor
2024-10-30,P7,botón,135,9.3,C192,distribuidor
2023-07-31,P3,tela,246,24.08,C174,tienda física
2024-05-10,P2,tela,23,23.33,C108,online
2025-04-29,P2,tela,123,19.55,C98,tienda física
2024-07-10,P2,tela,37,2.55,C35,distribuidor
2024-06-19,P10,hilo,265,15.13,C27,distribuidor
2025-01-15,P3,tela,20,11.27,C70,online
2024-09-20,P7,botón,112,2.94,C31,online
2024-09-26,P10,hilo,54,5.72,C135,tienda física
2023-12-13,P2,tela,191,8.44,C24,online
2025-04-23,P3,tela,108,26.4,C35,distribuidor
2024-04-27,P3,tela,296,1.3,C154,online
2024-12-25,P2,tela,183,12.12,C153,distribuidor
2023-10-07,P8,hilo,66,17.96,C2,tienda física
2025-02-16,P14,encaje,63,19.91,C197,tienda física
2024-09-23,P12,cierres,217,16.03,C64,tienda física
2024-12-15,P8,hilo,201,25.09,C157,tienda física
2025-03-01,P1,tela,136,14.22,C34,online
2024-09-01,P2,tela,166,2.98,C44,online
2024-01-07,P14,encaje,125,10.4,C35,tienda física
2024-04-01,P5,botón,130,1.63,C156,distribuidor
2025-02-08,P11,cierres,137,5.54,C54,online
2023-07-11,P5,botón,69,11.54,C69,tienda física
2024-09-09,P9,hilo,74,3.51,C21,tienda física
2024-11-15,P14,encaje,115,11.67,C192,distribuidor
2024-05-09,P8,hilo,295,2.3,C50,tienda física
2024-10-08,P1,tela,248,18.17,C25,tienda física
2023-09-29,P3,tela,186,6.16,C101,distribuidor
2025-04-12,P10,hilo,228,4.25,C61,tienda física
2024-12-01,P2,tela,100,28.66,C48,tienda física
2024-10-29,P1,tela,14,10.32,C124,online
2023-07-15,P1,tela,145,27.77,C37,online
2024-04-15,P3,tela,266,18.53,C92,online
2025-05-05,P14,encaje,57,17.82,C180,online
2023-08-31,P8,hilo,181,3.76,C25,distribuidor
2024-02-14,P7,botón,46,21.32,C39,online
2024-06-19,P10,hilo,172,28.62,C143,distribuidor
2024-09-28,P5,botón,227,2.73,C139,distribuidor
2024-02-17,P3,tela,184,15.8,C190,tienda física
2023-07-10,P3,tela,68,7.97,C27,distribuidor
2025-01-17,P8,hilo,38,17.96,C111,tienda física
2025-02-16,P5,botón,89,22.34,C79,tienda física
2025-01-09,P1,tela,18,3.63,C29,tienda física
2025-05-25,P4,tela,32,14.74,C183,distribuidor
2024-02-13,P1,tela,255,16.85,C112,distribuidor
2025-05-06,P4,tela,80,10.13,C64,distribuidor
2025-02-21,P6,botón,250,19.1,C40,distribuidor
2024-04-15,P8,hilo,215,9.27,C179,tienda física
2024-11-19,P12,cierres,262,18.78,C107,distribuidor
2023-11-28,P12,cierres,264,28.19,C70,tienda física
2025-01-13,P4,tela,40,3.78,C181,tienda física
2024-04-14,P7,botón,10,17.31,C165,distribuidor
2024-04-12,P2,tela,142,13.88,C143,tienda física
2023-11-08,P3,tela,117,24.61,C169,distribuidor
2024-09-23,P14,encaje,199,21.8,C105,distribuidor
2023-06-23,P3,tela,37,1.89,C174,tienda física
2025-02-23,P14,encaje,106,5.23,C33,distribuidor
2024-12-16,P13,encaje,119,10.48,C151,online
2023-10-25,P5,botón,234,14.81,C46,distribuidor
2024-08-29,P11,cierres,143,15.99,C27,tienda física
2024-01-23,P2,tela,227,20.06,C166,online
2025-04-30,P13,encaje,35,27.79,C111,distribuidor
2024-10-13,P11,cierres,13,11.36,C32,online
2023-09-11,P8,hilo,70,13.19,C75,distribuidor
2023-09-28,P3,tela,16,25.99,C159,online
2024-09-25,P1,tela,288,5.71,C99,tienda física
2024-04-27,P10,hilo,193,7.97,C108,online
2025-04-28,P1,tela,183,3.04,C191,online
2024-01-09,P9,hilo,135,13.99,C91,online
2024-09-10,P9,hilo,169,16.87,C19,tienda física
2024-10-28,P1,tela,64,0.94,C186,online
2024-02-06,P9,hilo,58,20.73,C30,tienda física
2024-01-09,P3,tela,1,18.3,C187,tienda física
2024-05-24,P11,cierres,266,20.91,C151,tienda física
2025-05-13,P9,hilo,33,12.2,C185,distribuidor
2024-08-12,P4,tela,168,0.87,C31,distribuidor
2023-09-16,P10,hilo,239,13.85,C42,online
2024-12-28,P12,cierres,5,13.02,C106,online
2024-03-23,P5,botón,19,0.48,C115,online
2023-10-03,P11,cierres,174,23.18,C145,tienda física
2024-04-11,P1,tela,41,2.36,C196,tienda física
2024-11-22,P7,botón,23,14.42,C49,distribuidor
2024-10-04,P6,botón,252,28.35,C95,online
2023-10-02,P14,encaje,71,15.05,C142,distribuidor
2025-05-26,P13,encaje,296,24.66,C23,distribuidor
2024-06-18,P11,cierres,270,27.02,C122,distribuidor
2024-06-19,P4,tela,237,1.27,C30,tienda física
2024-06-01,P6,botón,109,18.15,C116,distribuidor
2024-10-20,P4,tela,233,0.64,C183,distribuidor
2024-02-21,P13,encaje,163,24.43,C166,online
2025-05-14,P11,cierres,39,8.76,C70,tienda física
2024-05-22,P2,tela,36,21.66,C10,distribuidor
2024-10-25,P5,botón,187,16.11,C179,distribuidor
2023-08-24,P3,tela,150,9.38,C79,distribuidor
2024-03-25,P4,tela,42,20.62,C106,distribuidor
2024-10-08,P14,encaje,19,4.03,C29,online
2024-06-24,P10,hilo,81,16.47,C151,distribuidor
2025-04-24,P6,botón,148,5.3,C93,tienda física
2025-04-29,P9,hilo,152,24.35,C102,online
2023-10-06,P9,hilo,186,2.4,C83,tienda física
2024-12-28,P3,tela,186,22.91,C180,distribuidor
2024-12-06,P13,encaje,249,10.67,C123,online
2023-06-18,P2,tela,293,12.15,C77,online
2025-04-06,P13,encaje,168,29.46,C195,tienda física
2024-04-25,P7,botón,126,15.8,C31,distribuidor
2024-04-19,P7,botón,249,1.4,C39,distribuidor
2023-09-09,P9,hilo,175,5.15,C21,online
2023-08-28,P10,hilo,233,28.07,C90,tienda física
2025-04-03,P3,tela,7,12.13,C130,online
2023-11-06,P14,encaje,65,19.81,C191,distribuidor
2023-09-13,P14,encaje,75,9.73,C83,online
2025-02-10,P11,cierres,54,2.44,C127,tienda física
2024-06-03,P6,botón,150,10.91,C193,distribuidor
2024-12-25,P8,hilo,256,0.32,C63,online
2023-10-02,P13,encaje,13,13.18,C94,online
2025-04-30,P4,tela,120,12.74,C168,tienda física
2024-01-04,P9,hilo,121,5.92,C22,distribuidor
2023-10-18,P5,botón,86,10.11,C150,distribuidor
2024-04-11,P4,tela,217,16.48,C194,distribuidor
2024-08-07,P4,tela,42,16.03,C79,distribuidor
2024-06-09,P4,tela,156,4.25,C154,online
2025-03-28,P14,encaje,195,18.66,C48,online
2024-10-17,P2,tela,223,5.76,C195,tienda física
2024-12-28,P5,botón,72,17.63,C197,tienda física
2023-08-25,P7,botón,255,13.59,C107,online
2023-08-04,P4,tela,235,9.83,C175,tienda física
2024-03-31,P2,tela,270,25.82,C93,tienda física
2024-03-12,P3,tela,190,9.39,C113,online
2025-03-14,P1,tela,168,4.27,C13,online
2024-08-31,P13,encaje,289,22.64,C23,distribuidor
2024-03-02,P6,botón,282,15.99,C135,online
2024-09-18,P6,botón,98,2.9,C8,online
2024-09-08,P5,botón,186,10.33,C123,online
2023-09-23,P11,cierres,175,21.62,C181,distribuidor
2023-08-02,P11,cierres,119,8.31,C58,distribuidor
2024-07-17,P12,cierres,176,12.09,C18,tienda física
2024-09-07,P1,tela,23,14.63,C28,distribuidor
2024-10-17,P10,hilo,45,28.87,C177,tienda física
2023-08-31,P10,hilo,263,7.3,C123,distribuidor
2024-10-15,P5,botón,134,6.3,C48,online
2023-09-19,P14,encaje,275,12.99,C133,online
2024-03-14,P11,cierres,210,3.68,C71,online
2023-08-06,P10,hilo,239,29.3,C124,online
2024-01-25,P6,botón,82,4.58,C98,distribuidor
2024-10-22,P2,tela,1,7.26,C195,online
2023-08-14,P1,tela,241,8.78,C148,tienda física
2025-04-15,P2,tela,24,16.2,C167,distribuidor
2025-04-24,P12,cierres,253,5.43,C10,online
2024-11-04,P8,hilo,61,3.8,C43,tienda física
2025-01-14,P13,encaje,23,7.3,C175,tienda física
2024-01-25,P11,cierres,5,1.19,C12,distribuidor
2025-02-08,P4,tela,83,1.15,C151,tienda física
2023-08-03,P6,botón,207,23.94,C112,distribuidor
2023-06-25,P6,botón,92,2.95,C188,online
2025-03-04,P6,botón,134,27.48,C148,distribuidor
2023-10-16,P9,hilo,42,7.34,C113,online
2024-04-18,P2,tela,43,12.98,C80,online
2025-02-17,P13,encaje,149,5.11,C161,distribuidor
2025-04-29,P11,cierres,288,14.43,C116,tienda física
2024-11-19,P9,hilo,215,11.09,C23,online
2024-06-19,P2,tela,217,17.72,C72,online
2023-08-06,P10,hilo,165,14.35,C163,distribuidor
2024-03-18,P1,tela,172,18.51,C72,tienda física
2024-10-13,P10,hilo,259,8.53,C139,distribuidor
2024-04-08,P2,tela,185,25.47,C79,distribuidor
2025-02-10,P13,encaje,166,12.86,C95,tienda física
2025-04-16,P12,cierres,168,24.64,C87,online
2025-02-17,P6,botón,259,8.39,C162,tienda física
2024-06-01,P12,cierres,102,4.87,C94,tienda física
2023-10-01,P14,encaje,164,15.09,C195,distribuidor
2025-02-14,P2,tela,126,17.17,C103,tienda física
2023-11-22,P14,encaje,288,7.71,C113,distribuidor
2024-02-12,P8,hilo,276,25.45,C63,tienda física
2024-01-05,P11,cierres,54,15.14,C58,tienda física
2023-07-09,P12,cierres,160,13.69,C45,distribuidor
2024-10-01,P6,botón,19,6.53,C77,online
2025-01-19,P10,hilo,252,5.12,C155,online
2024-06-30,P7,botón,179,5.05,C35,online
2024-10-15,P5,botón,47,10.08,C160,tienda física
2025-05-20,P8,hilo,85,3.7,C87,online
2025-04-03,P12,cierres,152,10.0,C102,tienda física
2024-03-16,P4,tela,96,2.93,C153,distribuidor
2023-12-24,P10,hilo,172,17.43,C123,online
2025-03-07,P10,hilo,265,12.33,C172,online
2023-10-23,P6,botón,286,26.59,C66,distribuidor
2024-12-06,P3,tela,124,22.67,C129,online
2024-02-08,P6,botón,148,22.85,C36,distribuidor
2023-07-03,P1,tela,197,29.67,C198,tienda física
2025-03-18,P11,cierres,96,26.16,C164,online
2024-10-15,P7,botón,290,20.97,C55,online
2024-04-06,P13,encaje,207,3.87,C103,tienda física
2025-05-18,P10,hilo,142,8.99,C109,online
2025-05-28,P1,tela,275,20.45,C14,online
2023-09-25,P9,hilo,83,6.35,C31,tienda física
2024-05-29,P7,botón,238,13.7,C59,online
2024-02-28,P7,botón,41,9.38,C90,online
2024-02-04,P6,botón,143,15.06,C118,tienda física
2024-04-15,P3,tela,165,23.48,C116,online
2024-09-18,P5,botón,230,8.05,C74,online
2023-08-18,P12,cierres,29,23.69,C58,online
2023-09-07,P1,tela,200,11.72,C123,distribuidor
2025-03-20,P4,tela,220,20.95,C151,online
2023-11-29,P3,tela,98,20.55,C55,online
2023-10-04,P8,hilo,30,14.34,C20,online
2024-06-08,P3,tela,234,6.83,C162,distribuidor
2024-08-12,P5,botón,203,20.53,C132,online
2024-11-28,P9,hilo,294,11.33,C145,tienda física
2023-09-18,P6,botón,1,12.81,C175,tienda física
2024-04-14,P14,encaje,157,20.38,C185,tienda física
2024-11-15,P3,tela,95,21.2,C57,distribuidor
2024-09-02,P7,botón,265,17.83,C75,distribuidor
2025-03-06,P11,cierres,151,5.78,C51,distribuidor
2025-05-02,P2,tela,211,22.84,C145,online
2024-08-12,P3,tela,142,4.03,C102,online
2024-11-01,P8,hilo,262,20.34,C29,tienda física
2025-05-15,P7,botón,265,19.63,C74,online
2024-12-05,P5,botón,74,24.04,C112,distribuidor
2024-04-28,P4,tela,94,14.67,C172,distribuidor
2024-02-01,P10,hilo,174,5.31,C63,online
2025-04-03,P7,botón,102,27.01,C48,online
2024-09-03,P7,botón,255,12.37,C13,distribuidor
2024-03-07,P5,botón,136,23.52,C6,distribuidor
2023-12-20,P8,hilo,292,24.3,C77,tienda física
2024-12-27,P13,encaje,6,24.31,C52,tienda física
2024-05-26,P11,cierres,146,20.17,C104,distribuidor
2025-04-15,P12,cierres,56,0.51,C180,distribuidor
2024-06-10,P10,hilo,291,26.38,C96,online
2025-01-01,P10,hilo,236,11.76,C103,distribuidor
2024-09-04,P13,encaje,14,20.52,C151,online
2023-07-18,P7,botón,83,10.3,C180,online
2023-11-14,P9,hilo,158,2.8,C79,online
2024-05-13,P7,botón,67,16.51,C60,online
2024-02-23,P8,hilo,247,24.33,C154,distribuidor
2024-10-09,P14,encaje,60,17.94,C185,tienda física
2024-12-07,P9,hilo,97,1.9,C136,tienda física
2024-05-09,P5,botón,54,26.02,C16,tienda física
2023-11-28,P7,botón,59,23.85,C66,distribuidor
2024-11-28,P9,hilo,272,14.97,C185,online
2025-03-19,P7,botón,159,7.75,C95,tienda física
2024-08-12,P1,tela,280,10.06,C56,online
2025-03-09,P12,cierres,230,24.39,C188,tienda física
2025-05-03,P4,tela,82,19.16,C173,tienda física
2024-04-02,P7,botón,96,5.88,C40,distribuidor
2025-04-14,P11,cierres,292,17.19,C166,online
2025-01-31,P5,botón,113,17.56,C117,online
2024-07-29,P2,tela,263,7.52,C135,online
2025-04-11,P5,botón,80,6.32,C120,distribuidor
2025-04-19,P8,hilo,104,9.61,C4,distribuidor
2023-11-12,P14,encaje,107,10.45,C146,tienda física
2023-11-09,P10,hilo,171,28.83,C122,distribuidor
2025-01-22,P7,botón,177,17.61,C160,tienda física
2024-07-25,P6,botón,7,22.34,C79,online
2025-04-16,P1,tela,1,23.14,C24,distribuidor
2025-02-09,P14,encaje,99,6.81,C173,distribuidor
2023-07-02,P10,hilo,15,23.82,C48,tienda física
2025-03-09,P3,tela,252,4.84,C71,distribuidor
2025-03-15,P13,encaje,79,20.47,C13,online
2024-01-22,P5,botón,289,16.88,C108,distribuidor
2024-02-28,P7,botón,89,9.32,C139,online
2025-01-24,P13,encaje,189,23.51,C28,distribuidor
2024-09-06,P14,encaje,36,8.97,C135,online
2023-09-09,P13,encaje,165,2.84,C106,online
2025-01-09,P4,tela,86,1.93,C16,online
2024-03-18,P10,hilo,232,17.54,C25,distribuidor
2025-04-25,P14,encaje,212,6.54,C49,tienda física
2023-06-21,P5,botón,218,14.66,C104,online
2023-12-05,P12,cierres,91,13.85,C127,online
2024-09-19,P10,hilo,153,26.64,C100,distribuidor
2024-01-14,P2,tela,157,25.58,C131,tienda física
2023-10-13,P7,botón,154,23.64,C140,online
2023-11-12,P14,encaje,206,25.02,C2,tienda física
2024-01-17,P9,hilo,169,21.96,C138,tienda física
2024-11-22,P4,tela,21,26.73,C156,tienda física
2024-02-02,P4,tela,11,21.16,C63,tienda física
2024-08-04,P14,encaje,30,17.37,C13,distribuidor
2024-02-10,P7,botón,9,3.19,C138,distribuidor
2024-11-13,P9,hilo,47,11.66,C200,distribuidor
2025-05-31,P11,cierres,211,5.23,C39,distribuidor
2023-10-29,P8,hilo,293,22.55,C12,tienda física
2024-05-13,P4,tela,212,21.77,C44,distribuidor
2024-09-27,P3,tela,56,28.74,C162,tienda física
2024-02-17,P2,tela,87,25.76,C10,distribuidor
2024-01-04,P1,tela,141,22.7,C181,distribuidor
2024-03-15,P13,encaje,148,8.92,C94,online
2025-05-14,P3,tela,275,9.92,C118,tienda física
2024-11-26,P11,cierres,224,9.06,C147,online
2025-01-31,P8,hilo,183,16.13,C165,online
2024-08-10,P9,hilo,154,15.5,C110,tienda física
